,tr_drvr_code,tr_unit_id,Total_Fuel_Purchased,DriverID_x,EquipmentID_x,odo_min,odo_max,Total_dist_driven,mpg_drvr_truck,DriverID_y,EquipmentID_y,Perf_TotalFuelUsed,Perf_Distance,mpg_perf,diff_fuel_purchased
1717,WETR,1631,1390.050048828125,WETR,1631,464373.7,474663.7,10290.0,7.402611156824846,WETR,1631,1455.6,10316.0,7.0871118439131635,-65.54995117187491
315,CLAKE,1674,1065.5699462890625,CLAKE,1674,451526.0,458057.7,6531.700000000012,6.129771229704075,CLAKE,1674,1132.6999999999998,8204.0,7.242871016156088,-67.13005371093732
1390,ROBMA,1687,294.0899963378906,ROBMA,1687,317900.8,319172.4,1271.600000000035,4.3238464954076425,ROBMA,1687,362.6,2524.0,6.960838389409817,-68.5100036621094
105,BALDO,1810,160.88999938964844,BALDO,1810,130462.9,131946.3,1483.3999999999942,9.21996398550198,BALDO,1810,231.6,1661.0,7.171848013816926,-70.71000061035156
980,LESJ,1608,6213.7998046875,LESJ,1608,466601.5,509468.0,42866.5,6.8985968887608555,LESJ,1608,6285.6,43870.0,6.979445080819651,-71.80019531250036
360,COURI,1840,4473.31982421875,COURI,1840,136283.4,166296.6,30013.20000000001,6.709379427222536,COURI,1840,4546.599999999999,31434.0,6.913737738090002,-73.28017578124945
177,BOWDAR,1801,11585.3701171875,BOWDAR,1801,195002.2,280385.5,85383.29999999999,7.369924235163572,BOWDAR,1801,11660.2,87036.0,7.464365962847978,-74.82988281250073
157,BLACH,1836,742.25,BLACH,1836,164130.8,170902.7,6771.900000000023,9.123475917817478,BLACH,1836,818.3,6266.0,7.657338384455579,-76.04999999999995
352,CORWI,1741,10656.599609375,CORWI,1741,270931.7,343443.8,72512.09999999998,6.8044313062309705,CORWI,1741,10733.199999999999,74554.0,6.946111131815303,-76.60039062499891
1612,TALM,1572,3409.949951171875,TALM,1572,517857.2,536532.9,18675.70000000001,5.476825251813992,TALM,1572,3486.7,19062.0,5.46706054435426,-76.75004882812482
141,BENJE,1623,356.27001953125,BENJE,1623,521694.6,524836.9,3142.3000000000466,8.819995586870935,BENJE,1623,433.90000000000003,3136.0,7.227471767688407,-77.62998046875003
532,FELC,1642,200.88999938964844,FELC,1642,561199.6,561570.1,370.5,1.8442929022134853,FELC,1642,278.7,1736.0,6.22891998564765,-77.81000061035155
1447,SCHJA,1761,6575.66015625,SCHJA,1761,382017.2,428168.2,46151.0,7.0184588168131885,SCHJA,1761,6656.700000000001,47733.0,7.170670151877055,-81.03984375000073
1265,PITH,1751,300.760009765625,PITH,1751,305402.1,307230.1,1828.0,6.077935698381298,PITH,1751,382.5,2576.0,6.734640522875817,-81.739990234375
805,HOYJ,1542,4152.7099609375,,,,,,,HOYJ,1542,4236.9,28184.0,6.652033326252686,-84.19003906249964
516,FAIC,1842,2166.130126953125,FAIC,1842,116224.8,131107.1,14882.300000000003,6.870455202492115,FAIC,1842,2253.7000000000003,15981.0,7.091005901406575,-87.56987304687527
577,FOSR,1548,54.0,,,,,,,FOSR,1548,142.1,1046.0,7.361013370865588,-88.1
481,ECKS,1623,4140.7900390625,ECKS,1623,465802.3,493073.3,27271.0,6.58594126790701,ECKS,1623,4237.299999999999,28174.0,6.64904538267293,-96.50996093749927
879,JONDO,1532,2166.619873046875,,,,,,,JONDO,1532,2264.2999999999997,14369.0,6.345890562204656,-97.68012695312473
147,BEVL,1617,70.91999816894531,,,,,,,BEVL,1617,168.7,938.0,5.560165975103735,-97.78000183105468
156,BIVD,1635,2994.419921875,,,,,,,BIVD,1635,3094.4,23160.0,7.4844881075491205,-99.98007812500009
1298,PRADA,1663,6039.6201171875,PRADA,1663,434964.9,475246.1,40281.19999999995,6.669492322102851,PRADA,1663,6140.500000000001,41805.0,6.8080775181174165,-100.87988281250091
807,HUCJ,1628,197.48001098632812,,,,,,,HUCJ,1628,299.5,1866.0,6.230383973288815,-102.01998901367188
446,DEPK,1796,2874.090087890625,DEPK,1796,201247.5,221756.0,20508.5,7.135649674451145,DEPK,1796,2977.0,22244.0,7.4719516291568695,-102.909912109375
1775,WOOJA,1664,2094.219970703125,WOOJA,1664,374035.2,388592.8,14557.599999999977,6.951323262910308,WOOJA,1664,2202.4,14731.0,6.688612422811478,-108.18002929687509
891,JORS,1982,988.6500244140625,JORS,1982,39995.4,46048.2,6052.799999999996,6.122287817255933,JORS,1982,1096.9,7935.0,7.23402315616738,-108.24997558593759
104,BALDO,1540,70.0199966430664,,,,,,,BALDO,1540,178.9,1119.0,6.254891000558971,-108.8800033569336
1166,NESD,1540,1454.6400146484375,,,,,,,NESD,1540,1568.1999999999998,9299.0,5.929728350975641,-113.55998535156232
523,FARMI,1618,7062.39990234375,FARMI,1618,94090.0,499502.4,405412.4,57.40433926227522,FARMI,1618,7176.5,51077.0,7.117257716156901,-114.10009765625
1024,LYNS,1995,10343.08984375,LYNS,1995,40230.3,111398.8,71168.5,6.8807775118578185,LYNS,1995,10457.900000000003,72535.0,6.935904913988466,-114.81015625000327
814,HUGJA,1552,1442.1400146484375,HUGJA,1552,510184.7,518762.9,8578.200000000012,5.948243522034988,HUGJA,1552,1558.1,9017.0,5.787176689557795,-115.95998535156241
1664,UHLS,1522,3662.8701171875,,,,,,,UHLS,1522,3781.1,21478.0,5.6803575679035205,-118.22988281249991
1095,MCLB,1658,8424.1201171875,MCLB,1658,407278.3,464702.9,57424.600000000035,6.816688176470586,MCLB,1658,8543.5,58310.0,6.825071691929537,-119.3798828125
754,HICWIL,1837,9172.8896484375,HICWIL,1837,127060.4,197065.2,70004.80000000002,7.6317063306135555,HICWIL,1837,9295.1,71320.0,7.672859893922604,-122.21035156250036
1222,PATCA,1590,7137.91015625,PATCA,1590,455684.4,499161.9,43477.5,6.091068540829254,PATCA,1590,7262.500000000001,44711.0,6.156419965576592,-124.58984375000091
1778,WORJON,1544,1865.280029296875,,,,,,,WORJON,1544,1993.1,13282.0,6.663990768150118,-127.81997070312491
992,LIGJO,1968,430.6099853515625,LIGJO,1968,54303.7,57533.0,3229.300000000003,7.499361626190597,LIGJO,1968,560.3,3946.0,7.04265572014992,-129.69001464843745
1035,MANRI,1584,1478.6500244140625,MANRI,1584,500730.0,510040.5,9310.5,6.296621814678174,MANRI,1584,1609.2,10402.0,6.464081531195625,-130.54997558593755
1406,ROSE,1854,103.20999908447266,ROSE,1854,224419.4,224941.3,521.8999999999942,5.056680599065241,ROSE,1854,233.8,1819.0,7.780153977758768,-130.59000091552736
366,COXR,1662,2575.590087890625,COXR,1662,434461.5,453722.6,19261.099999999977,7.478325099385115,COXR,1662,2708.6999999999994,20578.0,7.597002252002808,-133.10991210937436
1426,SAND,1707,138.0,SAND,1707,365068.3,366080.1,1011.7999999999884,7.33188405797093,SAND,1707,274.6,1894.0,6.897305171158047,-136.60000000000002
865,JOHROY,1870,2897.81005859375,JOHROY,1870,79121.3,100217.5,21096.199999999997,7.280049269425742,JOHROY,1870,3039.1,22584.0,7.431147379158304,-141.2899414062499
868,JOHTE,1596,1658.8900146484375,JOHTE,1596,479152.2,489194.8,10042.599999999977,6.053807010302771,JOHTE,1596,1801.7,11227.0,6.231337070544486,-142.80998535156255
1004,LOOJ,1586,2261.679931640625,LOOJ,1586,538712.2,554132.9,15420.70000000007,6.818250356412668,LOOJ,1586,2418.5999999999995,16278.0,6.730339866038205,-156.92006835937445
620,GILR,1546,545.77001953125,,,,,,,GILR,1546,704.7,4678.0,6.638285795373918,-158.92998046875005
33,ALLMIC,1614,7815.52001953125,,,,,,,ALLMIC,1614,7977.7,55432.0,6.948368577409529,-162.17998046874982
473,DUNE,1806,6497.97998046875,DUNE,1806,176088.7,221656.4,45567.69999999998,7.012594704348848,DUNE,1806,6660.200000000001,47463.0,7.126362571694543,-162.22001953125073
665,GRES,1678,165.49000549316406,GRES,1678,417101.9,417441.4,339.5,2.0514834052260866,GRES,1678,330.8,2096.0,6.336154776299879,-165.30999450683595
557,FLIE,1637,6772.52001953125,,,,,,,FLIE,1637,6938.400000000002,47409.0,6.832843306814249,-165.87998046875236
227,BUFD,1841,5935.18017578125,BUFD,1841,87754.4,129457.4,41703.0,7.026408426515985,BUFD,1841,6101.1,42940.0,7.038075101211256,-165.91982421875036
969,LAYJ,1669,104.77999877929688,LAYJ,1669,473421.9,474480.0,1058.0999999999767,10.098301320166106,LAYJ,1669,273.5,1837.0,6.716636197440585,-168.72000122070312
522,FARMI,1573,1750.1500244140625,FARMI,1573,487717.0,499424.3,11707.299999999988,6.689312251342286,FARMI,1573,1918.8999999999999,12590.0,6.561050601907343,-168.74997558593736
1722,WHIGR,1617,529.6099853515625,WHIGR,1617,469288.3,469289.2,0.9000000000232831,0.0016993637297564367,WHIGR,1617,698.4,4392.0,6.288659793814433,-168.79001464843748
654,GRAJUL,1826,1926.4500732421875,GRAJUL,1826,153335.1,167022.7,13687.600000000006,7.1050894025838796,GRAJUL,1826,2097.7,14872.0,7.0896696381751445,-171.24992675781232
1236,PECM,1790,4290.06005859375,PECM,1790,184743.2,216440.1,31696.899999999994,7.388451342657894,PECM,1790,4462.400000000001,33493.0,7.505602366439583,-172.33994140625055
699,HAMTH,1686,379.8599853515625,HAMTH,1686,346312.2,376802.7,30490.5,80.26773331173821,HAMTH,1686,553.0,4158.0,7.518987341772152,-173.1400146484375
371,CRAMI,1795,6023.7001953125,CRAMI,1795,211987.7,254776.4,42788.69999999998,7.103391372847064,CRAMI,1795,6197.0,44971.0,7.256898499273842,-173.2998046875
492,EDMJ,1592,508.79998779296875,EDMJ,1592,528379.7,531158.9,2779.20000000007,5.462264281993122,EDMJ,1592,682.0999999999999,3637.0,5.332062747397743,-173.30001220703116
1187,NORPA,1917,649.1599731445312,NORPA,1917,76313.0,81003.3,4690.300000000003,7.225183612723667,NORPA,1917,824.0999999999999,6006.0,7.287950491445214,-174.94002685546866
1305,PUCK,1826,748.52001953125,PUCK,1826,141371.9,146374.6,5002.700000000012,6.683455177501974,PUCK,1826,923.5,6828.0,7.393611261505144,-174.97998046875
1196,ONED,1638,2958.340087890625,ONED,1638,462853.2,483804.4,20951.20000000001,7.082079604626787,ONED,1638,3137.8999999999996,21503.0,6.852672169285191,-179.55991210937464
902,KELRO,1586,718.8499755859375,KELRO,1586,497291.1,501487.8,4196.700000000012,5.838074900926671,KELRO,1586,905.0,6191.0,6.840883977900552,-186.1500244140625
1412,RUSR,1975,245.45999145507812,RUSR,1975,90619.3,92238.4,1619.0999999999913,6.596186981031099,RUSR,1975,437.1,3323.0,7.6023793182338135,-191.6400085449219
275,CARDE,1837,527.0900268554688,CARDE,1837,197065.4,201069.0,4003.600000000006,7.595666387172636,CARDE,1837,719.9000000000001,5401.0,7.502430893179607,-192.80997314453134
61,ARNMA,1609,636.719970703125,,,,,,,ARNMA,1609,834.8,5532.0,6.626736942980355,-198.08002929687495
1566,STED,1857,2729.47998046875,STED,1857,100445.5,119690.5,19245.0,7.050793608200395,STED,1857,2930.5,21534.0,7.348234089745777,-201.02001953125
1077,MCCMIK,1634,6229.93994140625,MCCMIK,1634,444722.5,487278.6,42556.09999999998,6.830900522356243,MCCMIK,1634,6438.599999999999,44496.0,6.910819122169416,-208.66005859374945
217,BROST,1691,2008.4000244140625,BROST,1691,385176.0,399468.2,14292.200000000012,7.116211823473597,BROST,1691,2217.6,15496.0,6.987734487734488,-209.1999755859374
223,BROTI,1987,2960.489990234375,BROTI,1987,36549.8,57717.3,21167.5,7.149998841348631,BROTI,1987,3177.9999999999995,22722.0,7.14977973568282,-217.51000976562455
1721,WHIGR,1597,137.27999877929688,WHIGR,1597,508336.4,508564.2,227.79999999998836,1.6593822991375402,WHIGR,1597,357.0,2297.0,6.434173669467787,-219.72000122070312
1000,LIVM,1703,2167.6201171875,LIVM,1703,352795.0,367635.9,14840.900000000023,6.846633264898916,LIVM,1703,2393.6,16388.0,6.846590909090909,-225.9798828124999
394,CULJA,1537,627.0399780273438,CULJA,1537,553831.0,558164.8,4333.800000000047,6.911521038314179,CULJA,1537,864.4000000000001,5966.0,6.901897269782507,-237.36002197265634
959,LANWA,1684,3458.919921875,LANWA,1684,364343.9,388494.8,24150.899999999965,6.982208477063651,LANWA,1684,3698.699999999999,27040.0,7.31067672425447,-239.7800781249989
331,COKJ,1550,83.2699966430664,COKJ,1550,494378.1,494648.8,270.70000000001164,3.2508707927581244,COKJ,1550,323.2,2180.0,6.7450495049504955,-239.93000335693358
1604,SWEF,1568,4845.7900390625,SWEF,1568,505913.0,538888.3,32975.30000000005,6.804937839688092,SWEF,1568,5089.2,32831.0,6.451112159081978,-243.40996093749982
465,DONR,1838,4112.64013671875,DONR,1838,145574.0,175995.8,30421.79999999999,7.397146112636024,DONR,1838,4367.599999999999,32362.0,7.40956131513875,-254.95986328124945
660,GREG,1616,3815.570068359375,GREG,1616,466571.5,493032.3,26460.79999999999,6.934953237899165,GREG,1616,4077.400000000001,27760.0,6.808260165791925,-261.829931640626
1009,LOTG,1644,2545.43994140625,LOTG,1644,379493.8,396520.9,17027.100000000035,6.689256235444026,LOTG,1644,2815.7999999999997,18846.0,6.692946942254422,-270.3600585937497
1220,PASD,1604,54.0,PASD,1604,503225.0,503711.1,486.0999999999767,9.00185185185142,PASD,1604,327.8,2143.0,6.537522879804759,-273.8
1386,ROBBR,1980,2455.27001953125,ROBBR,1980,40657.9,57553.2,16895.299999999996,6.88123907578425,ROBBR,1980,2736.0,18635.0,6.811038011695906,-280.72998046875
1727,WHIJ01,1945,4149.31005859375,WHIJ01,1945,66837.8,95826.8,28989.0,6.986462710821065,WHIJ01,1945,4432.3,30302.0,6.836631094465627,-282.9899414062502
124,BAYJ,1565,924.2000122070312,BAYJ,1565,505265.2,510902.2,5637.0,6.09932906897349,BAYJ,1565,1210.4,7413.0,6.124421678783873,-286.19998779296884
328,COFS,1543,5457.89990234375,COFS,1543,511661.6,548680.6,37019.0,6.782645461142146,COFS,1543,5744.200000000001,37750.0,6.571846384178823,-286.3000976562507
1646,THOMIC,1823,1133.4300537109375,THOMIC,1823,134858.1,142942.7,8084.600000000006,7.132861859036119,THOMIC,1823,1429.8,10263.0,7.177926982794797,-296.36994628906245
1694,WALST,1971,5311.06982421875,WALST,1971,45376.1,80681.3,35305.200000000004,6.647474269497736,WALST,1971,5610.699999999999,37757.0,6.729463346819471,-299.6301757812489
1367,RICS,1920,14759.2900390625,RICS,1920,67749.3,196352.1,128602.8,8.713345944122985,RICS,1920,15060.200000000003,107061.0,7.108869736125681,-300.90996093750255
232,BULR,1566,2231.469970703125,BULR,1566,508332.1,520760.2,12428.100000000035,5.569467733452852,BULR,1566,2534.1000000000004,14071.0,5.552661694487194,-302.63002929687536
1242,PENDAN,1695,236.14999389648438,PENDAN,1695,357572.0,359098.2,1526.2000000000116,6.462841581393462,PENDAN,1695,549.3,3497.0,6.366284361915166,-313.1500061035156
698,HAMRI,1949,2342.360107421875,HAMRI,1949,93727.2,111368.5,17641.300000000003,7.531420956198296,HAMRI,1949,2655.8999999999996,19548.0,7.360216875635379,-313.53989257812464
995,LINED,1942,891.4599609375,LINED,1942,65324.3,71605.3,6281.0,7.045745490795362,LINED,1942,1211.9,8317.0,6.8627774568858815,-320.4400390625001
50,ANDR,1639,324.0899963378906,ANDR,1639,454447.2,456886.5,2439.2999999999884,7.526613062924708,ANDR,1639,663.9000000000001,4297.0,6.472360295225184,-339.81000366210947
1486,SHEH,1800,4161.89990234375,SHEH,1800,184355.9,215308.5,30952.600000000006,7.437132253605914,SHEH,1800,4510.0,33235.0,7.369179600886918,-348.10009765625
1260,PETL,1558,320.3999938964844,PETL,1558,431923.3,434409.7,2486.4000000000233,7.76029977329942,PETL,1558,669.0,4444.0,6.642750373692078,-348.6000061035156
417,DAVKE,1524,3912.97998046875,DAVKE,1524,492407.9,517728.2,25320.29999999999,6.470848337171093,DAVKE,1524,4261.8,24461.0,5.739593598948801,-348.8200195312502
170,BOON,1817,175.47000122070312,BOON,1817,117170.5,118715.8,1545.300000000003,8.806633551317706,BOON,1817,554.1,3625.0,6.542140407868615,-378.6299987792969
280,CARGA,1603,153.80999755859375,CARGA,1603,509479.6,510800.9,1321.3000000000466,8.590468896514343,CARGA,1603,539.9000000000001,3234.0,5.9899981478051485,-386.09000244140634
899,KELJA,1786,6401.5400390625,KELJA,1786,262686.6,321554.0,58867.40000000002,9.195818450058637,KELJA,1786,6802.200000000001,55953.0,8.225721090235512,-400.6599609375007
1666,ULAL,1564,3942.639892578125,ULAL,1564,498691.0,520499.8,21808.79999999999,5.53152217656354,ULAL,1564,4410.7,23739.0,5.382138889518671,-468.0601074218748
607,GATJ,1925,334.5299987792969,GATJ,1925,163005.4,168470.2,5464.8000000000175,16.335754700448764,GATJ,1925,820.8,6354.0,7.741228070175439,-486.2700012207031
146,BEVL,1577,5127.72998046875,BEVL,1577,398171.2,479643.3,81472.09999999998,15.888531632968752,BEVL,1577,5684.5,38788.0,6.823467323423344,-556.77001953125
1131,MORJAR,1913,4233.490234375,MORJAR,1913,88463.6,125606.3,37142.7,8.773540965893703,MORJAR,1913,5139.800000000001,37764.0,7.347367601852211,-906.3097656250011
1630,TAYJON,1822,1835.1199951171875,TAYJON,1822,188271.2,211806.3,23535.099999999977,12.82482892814705,TAYJON,1822,2949.8999999999996,23617.0,8.006034102850945,-1114.7800048828121
526,FARMI,1661,989.6300048828125,,,,,,,FARMI,1661,2309.0,16681.0,7.224339540926808,-1319.3699951171875
1317,QUIJA,1690,8340.1396484375,QUIJA,1690,461060.8,515838.3,54777.5,6.567935587297078,QUIJA,1690,10067.5,65535.0,6.509560466848771,-1727.3603515625
1252,PERT,310,5633.22021484375,PERT,310,191409.1,250298.9,58889.79999999999,10.454020569766316,PERT,310,7674.600000000002,57894.0,7.543585333437571,-2041.3797851562522
1116,MOODO,1685,4524.7900390625,MOODO,1685,367691.0,415345.0,47654.0,10.531759394049923,MOODO,1685,6575.900000000001,48996.0,7.450843230584406,-2051.1099609375005
1012,LOUR,1597,1138.199951171875,LOUR,1597,532408.7,539412.8,7004.100000000093,6.153663943482662,LOUR,1597,3356.6,20893.0,6.22445331585533,-2218.400048828125
1508,SIMR,243,4481.1201171875,,,,,,,SIMR,243,6976.600000000004,42708.0,6.121606513201269,-2495.479882812504
95,BAKJE,1689,4392.02001953125,BAKJE,1689,398954.9,429539.4,30584.5,6.963652229268347,BAKJE,1689,7354.700000000002,50038.0,6.803540593090132,-2962.6799804687516
44,ANDANT,1526,155.13999938964844,ANDANT,1526,589437.4,590466.3,1028.9000000000233,6.632074281603198,ANDANT,1526,3472.8,26314.0,7.577171158719189,-3317.6600006103517
1592,STRJOE,1794,8442.9501953125,STRJOE,1794,195778.4,253181.4,57403.0,6.798926758074443,STRJOE,1794,12843.6,89082.0,6.935905820797907,-4400.6498046875
1016,LOVH,245,533.6500244140625,,,,,,,LOVH,245,7612.300000000005,48038.0,6.3105763041393494,-7078.649975585942
1168,NEWR,246,82.27999877929688,,,,,,,NEWR,246,8778.900000000003,54887.0,6.252150041576961,-8696.620001220706
1685,WAGL,2034,3576.35009765625,WAGL,2034,27.4,93316.8,93289.40000000001,26.085086038175326,WAGL,2034,12702.600000000002,86061.0,6.775069670776061,-9126.249902343752
1586,STRAND,1597,3799.08984375,STRAND,1597,508572.3,532407.1,23834.79999999999,6.273818461864321,STRAND,1597,14109.2,65535.0,4.644841663595384,-10310.11015625
895,JOYGE,1554,3841.139892578125,JOYGE,1554,529933.2,553952.3,24019.100000000093,6.25311773893212,JOYGE,1554,18707.5,111590.0,5.964987304556995,-14866.360107421875
0,,1564,86.20999908447266,,,,,,,,,,,,
1,,1568,466.2799987792969,,,,,,,,,,,,
2,,1620,161.9499969482422,,,,,,,,,,,,
3,,1735,81.83999633789062,,,,,,,,,,,,
4,,1736,88.83000183105469,,,,,,,,,,,,
5,,1741,129.97999572753906,,,,,,,,,,,,
6,,1772,122.19000244140625,,,,,,,,,,,,
7,,1890,124.87000274658203,,,,,,,,,,,,
8,,1896,98.02999877929688,,,,,,,,,,,,
9,,1912,51.290000915527344,,,,,,,,,,,,
10,,1916,105.2699966430664,,,,,,,,,,,,
11,,1963,115.12000274658203,,,,,,,,,,,,
12,,2027,133.19000244140625,,,,,,,,,,,,
13,,7777,530.5800170898438,,,,,,,,,,,,
14,1355,,45.060001373291016,,,,,,,,,,,,
15,1973,9927,475.3600158691406,,,,,,,,,,,,
16,1974,,10.0600004196167,,,,,,,,,,,,
17,3068,1688,91.94000244140625,,,,,,,,,,,,
18,4051,,132.75,,,,,,,,,,,,
19,6039,,71.4800033569336,,,,,,,,,,,,
20,8660,,94.04000091552734,,,,,,,,,,,,
21,9781,,63.439998626708984,,,,,,,,,,,,
25,AIKA,1762,2949.14990234375,,,,,,,,,,,,
31,ALLG,1853,3562.699951171875,ALLG,1853,236163.7,262714.2,26550.5,7.452353654218558,,,,,,
35,ALLW,1650,144.24000549316406,ALLW,1650,529293.4,530790.6,1497.1999999999534,10.37992195633208,,,,,,
36,ALSA,1771,985.5,ALSA,1771,12416.1,417030.5,404614.4,410.567630644343,,,,,,
39,AMAD,2052,1559.75,AMAD,2052,97253.1,108554.7,11301.599999999991,7.245776566757487,,,,,,
40,AMMC,1619,272.1099853515625,AMMC,1619,488433.1,490560.1,2127.0,7.816692199854203,,,,,,
45,ANDANT,1541,266.03997802734375,,,,,,,,,,,,
47,ANDC,1710,3066.2099609375,ANDC,1710,198940.4,498030.0,299089.6,97.54374416961085,,,,,,
49,ANDJER,2119,3743.7900390625,ANDJER,2119,447.2,27651.1,27203.899999999998,7.266406426684188,,,,,,
52,ANTR,308,1197.18994140625,ANTR,308,366356.9,366547.4,190.5,0.15912261990460244,,,,,,
53,ARCM,,72.62999725341797,,,,,,,,,,,,
57,ARMR,1650,146.00999450683594,ARMR,1650,468388.9,469977.4,1588.5,10.879392231780606,,,,,,
63,ARNMA,1775,1453.52001953125,ARNMA,1775,390122.3,399325.9,9203.600000000035,6.331938931923436,,,,,,
67,ASBM,1582,639.02001953125,,,,,,,,,,,,
89,BAIJO,1513,50.02000045776367,BAIJO,1513,529067.8,529407.2,339.39999999990687,6.7852858235475715,,,,,,
91,BAKC,1653,1654.5999755859375,BAKC,1653,511979.3,523114.4,11135.100000000035,6.7297837328063554,,,,,,
92,BAKF,1680,443.45001220703125,BAKF,1680,487997.5,490886.1,2888.5999999999767,6.513924727667818,,,,,,
94,BAKJE,1676,139.69000244140625,BAKJE,1676,418739.8,419019.3,279.5,2.000859010058632,,,,,,
96,BAKM,1591,146.69000244140625,BAKM,1591,501092.8,502020.2,927.4000000000233,6.3221759122300325,,,,,,
101,BAKRO,1966,15.050000190734863,BAKRO,1966,118839.8,119396.9,557.0999999999913,37.016610826553695,,,,,,
102,BAKRO,2070,50.22999954223633,BAKRO,2070,72000.2,72576.6,576.4000000000087,11.475214120106408,,,,,,
113,BARD02,1854,2920.860107421875,BARD02,1854,224943.2,246503.5,21560.29999999999,7.381490111496778,,,,,,
116,BARW,1576,17697.359375,BARW,1576,491358.0,599274.6,107916.59999999998,6.097892782380138,,,,,,
122,BAUK,1767,1011.5999755859375,BAUK,1767,460401.1,466904.3,6503.200000000012,6.428628071321609,,,,,,
132,BECDE,1844,1722.260009765625,BECDE,1844,229960.2,241366.6,11406.399999999994,6.622925653108698,,,,,,
133,BECDE,2036,1961.2900390625,BECDE,2036,98675.4,112557.5,13882.100000000006,7.078045431075393,,,,,,
144,BENROG,1987,1950.5,BENROG,1987,149688.3,163376.7,13688.400000000023,7.017892847987707,,,,,,
145,BEVL,1576,131.29000854492188,BEVL,1576,599292.6,600194.6,902.0,6.870286703434663,,,,,,
148,BEVL,1768,25.1200008392334,BEVL,1768,421994.7,422241.5,246.79999999998836,9.82484043609292,,,,,,
150,BEVM,1661,708.530029296875,,,,,,,,,,,,
153,BEYJ,1928,4377.3798828125,BEYJ,1928,163056.9,199031.2,35974.30000000002,8.218226647691873,,,,,,
163,BOLJ,2150,1387.6500244140625,BOLJ,2150,8049.6,9523.8,1474.199999999999,1.0623716168076907,,,,,,
169,BONZ,1966,160.02000427246094,BONZ,1966,116938.5,117303.3,364.8000000000029,2.2797149747532166,,,,,,
171,BORT,1691,133.72000122070312,BORT,1691,499069.4,499992.1,922.6999999999534,6.9002392430213115,,,,,,
180,BOWJE,1647,3002.52001953125,BOWJE,1647,531192.4,550863.8,19671.400000000023,6.551629921545402,,,,,,
186,BRAMI,2143,3043.330078125,BRAMI,2143,3914.9,21928.0,18013.1,5.918878181987376,,,,,,
189,BRARAY,1620,980.2100219726562,BRARAY,1620,570620.2,576963.4,6343.20000000007,6.4712662162283205,,,,,,
194,BRERI,1891,1212.4200439453125,BRERI,1891,242116.3,250124.8,8008.5,6.605384033358353,,,,,,
195,BRESC,1743,974.0700073242188,BRESC,1743,463573.2,465077.2,1504.0,1.5440368645899538,,,,,,
201,BROAL,1803,4416.16015625,BROAL,1803,299054.2,328564.9,29510.70000000001,6.68243427680828,,,,,,
205,BROD03,1580,328.3699951171875,BROD03,1580,514201.2,515506.5,1305.2999999999884,3.975089135455746,,,,,,
208,BROGR,1908,2092.080078125,BROGR,1908,186180.8,200529.8,14349.0,6.858724075638686,,,,,,
212,BROM01,1745,92.55000305175781,BROM01,1745,371168.0,371212.3,44.29999999998836,0.4786601679009557,,,,,,
218,BROTI,1584,464.69000244140625,,,,,,,,,,,,
219,BROTI,1661,210.47000122070312,,,,,,,,,,,,
224,BRYMA,1627,325.55999755859375,BRYMA,1627,562249.1,562727.9,478.80000000004657,1.4706966568086208,,,,,,
231,BULR,1556,132.1699981689453,BULR,1556,563762.1,563935.2,173.09999999997672,1.3096769493687435,,,,,,
234,BULR,1679,1673.31005859375,BULR,1679,471321.4,480536.2,9214.799999999988,5.506929186658991,,,,,,
250,BUSJO,1886,950.2000122070312,BUSJO,1886,232250.2,238715.8,6465.599999999977,6.804462131064718,,,,,,
252,BYASH,1638,752.8499755859375,BYASH,1638,581010.9,586438.6,5427.699999999953,7.20953732617925,,,,,,
254,BYRCH,1856,513.1500244140625,BYRCH,1856,228728.1,232350.0,3621.899999999994,7.058169789888718,,,,,,
255,BYRCHR,1654,93.0,BYRCHR,1654,526079.2,526531.7,452.5,4.865591397849462,,,,,,
257,Bald,1991,87.81999969482422,,,,,,,,,,,,
259,CAID,1657,105.02999877929688,CAID,1657,525649.9,525923.9,274.0,2.6087784745743505,,,,,,
263,CALBI,1682,2266.679931640625,CALBI,1682,452575.8,467972.7,15396.900000000023,6.7927102477391825,,,,,,
265,CANJE,1631,220.99000549316406,CANJE,1631,519210.9,520678.9,1468.0,6.642834352277574,,,,,,
270,CAPR,1569,3197.610107421875,,,,,,,,,,,,
271,CAPR,1855,1093.8399658203125,CAPR,1855,243138.2,250739.9,7601.6999999999825,6.949554082437623,,,,,,
277,CARDE,2070,1728.0699462890625,CARDE,2070,59870.2,71999.9,12129.699999999997,7.019218189661753,,,,,,
279,CAREL,1743,1019.2899780273438,CAREL,1743,465079.2,471992.9,6913.700000000012,6.782858802732722,,,,,,
282,CARJEF,1862,90.1199951171875,CARJEF,1862,222194.9,222911.3,716.3999999999942,7.94940122964303,,,,,,
287,CARRE,1685,132.00999450683594,CARRE,1685,430209.4,430644.9,435.5,3.2989926378449193,,,,,,
288,CARRE,2059,479.3600158691406,CARRE,2059,120377.6,124561.4,4183.799999999988,8.72788689397514,,,,,,
298,CHAAN,1885,2243.739990234375,CHAAN,1885,230959.4,245060.6,14101.200000000012,6.284685418708894,,,,,,
303,CHASTE,1639,325.7200012207031,CHASTE,1639,456887.9,458761.2,1873.2999999999884,5.7512587282924255,,,,,,
305,CHES,1788,4132.580078125,CHES,1788,333745.9,360412.7,26666.79999999999,6.4528211180118324,,,,,,
